id_custo,id_processo,tipo_custo,valor_brl
1352,219,Frete Internacional,1212372.99
1353,219,Seguro,58294.13
1354,219,Imposto Importação,474843.72
1355,219,ICMS,796253.69
1356,219,Armazenagem,3489.8
1357,219,Despachante,5996.52
1358,220,Frete Internacional,386567.56
1359,220,Seguro,88269.52
1360,220,Imposto Importação,1382037.76
1361,220,ICMS,1249257.84
1362,220,Armazenagem,3430.01
1363,220,Demurrage,4241.7
1364,220,Despachante,2178.06
1365,221,Frete Internacional,44712.79
1366,221,Seguro,2440.78
1367,221,Imposto Importação,32493.54
1368,221,ICMS,38885.72
1369,221,Armazenagem,1893.27
1370,221,Despachante,1692.66
1389,225,Frete Internacional,168036.74
1390,225,Seguro,44766.08
1391,225,Imposto Importação,509595.87
1392,225,ICMS,702427.37
1393,225,Armazenagem,2954.59
1394,225,Despachante,1664.03
1395,226,Frete Internacional,91048.29
1396,226,Seguro,9471.34
1397,226,Imposto Importação,164613.61
1398,226,ICMS,141639.22
1399,226,Armazenagem,2212.43
1400,226,Despachante,1690.05
1401,227,Frete Internacional,1152.17
1402,227,Seguro,99.49
1403,227,Imposto Importação,765.93
1404,227,ICMS,1512.14
1405,227,Armazenagem,1990.01
1406,227,Despachante,3530.42
1407,228,Frete Internacional,132829.05
1408,228,Seguro,10822.01
1409,228,Imposto Importação,88796.37
1410,228,ICMS,160129.05
1411,228,Armazenagem,6048.5
1412,228,Despachante,5300.78
1419,230,Frete Internacional,149508.5
1420,230,Seguro,7811.83
1421,230,Imposto Importação,131759.13
1422,230,ICMS,197823.73
1423,230,Armazenagem,3904.49
1424,230,Despachante,2579.04
1444,234,Frete Internacional,14489.48
1445,234,Seguro,2283.17
1446,234,Imposto Importação,61587.6
1447,234,ICMS,71672.78
1448,234,Armazenagem,3448.18
1449,234,Despachante,1426.5
1457,236,Frete Internacional,49673.47
1458,236,Seguro,4404.86
1459,236,Imposto Importação,82424.42
1460,236,ICMS,95822.53
1461,236,Armazenagem,3370.18
1462,236,Despachante,1287.21
1463,237,Frete Internacional,4234.52
1464,237,Seguro,786.25
1465,237,Imposto Importação,14387.34
1466,237,ICMS,12666.19
1467,237,Armazenagem,2324.11
1468,237,Despachante,4439.47
1469,238,Frete Internacional,9352.29
1470,238,Seguro,624.09
1471,238,Imposto Importação,16120.18
1472,238,ICMS,13475.48
1473,238,Armazenagem,3010.94
1474,238,Despachante,2564.07
1475,239,Frete Internacional,42319.08
1476,239,Seguro,13606.76
1477,239,Imposto Importação,140409.02
1478,239,ICMS,185302.06
1479,239,Armazenagem,2543.71
1480,239,Despachante,3611.22
1487,241,Frete Internacional,116851.81
1488,241,Seguro,8940.92
1489,241,Imposto Importação,245242.03
1490,241,ICMS,222827.12
1491,241,Armazenagem,3249.93
1492,241,Despachante,4033.96
1493,242,Frete Internacional,115966.0
1494,242,Seguro,3994.53
1495,242,Imposto Importação,55558.74
1496,242,ICMS,62335.04
1497,242,Armazenagem,4326.76
1498,242,Despachante,2372.96
1499,243,Frete Internacional,1209030.86
1500,243,Seguro,141099.06
1501,243,Imposto Importação,2424908.24
1502,243,ICMS,2570109.51
1503,243,Armazenagem,3463.98
1504,243,Despachante,4639.23
1505,244,Frete Internacional,143057.86
1506,244,Seguro,12536.36
1507,244,Imposto Importação,191592.54
1508,244,ICMS,187059.23
1509,244,Armazenagem,3061.43
1510,244,Despachante,3182.37
1511,245,Frete Internacional,26137.16
1512,245,Seguro,1766.13
1513,245,Imposto Importação,52461.65
1514,245,ICMS,53703.6
1515,245,Armazenagem,1478.08
1516,245,Despachante,4420.28
1517,246,Frete Internacional,137679.21
1518,246,Seguro,5447.2
1519,246,Imposto Importação,75423.59
1520,246,ICMS,93546.52
1521,246,Armazenagem,2456.41
1522,246,Despachante,3853.61
1523,247,Frete Internacional,1732251.41
1524,247,Seguro,27242.44
1525,247,Imposto Importação,838405.95
1526,247,ICMS,650826.08
1527,247,Armazenagem,4267.59
1528,247,Despachante,2139.74
1535,249,Frete Internacional,17402.29
1536,249,Seguro,1503.48
1537,249,Imposto Importação,18323.03
1538,249,ICMS,18123.05
1539,249,Armazenagem,1197.32
1540,249,Demurrage,1199.15
1541,249,Despachante,2087.36
1542,250,Frete Internacional,162254.1
1543,250,Seguro,5983.42
1544,250,Imposto Importação,110616.26
1545,250,ICMS,115730.09
1546,250,Armazenagem,1425.08
1547,250,Despachante,5750.39
1555,252,Frete Internacional,8649.38
1556,252,Seguro,1318.2
1557,252,Imposto Importação,16265.02
1558,252,ICMS,21333.43
1559,252,Armazenagem,3951.91
1560,252,Despachante,1823.76
1573,255,Frete Internacional,30182.06
1574,255,Seguro,6500.76
1575,255,Imposto Importação,185734.22
1576,255,ICMS,170506.12
1577,255,Armazenagem,743.52
1578,255,Despachante,3902.18
1579,256,Frete Internacional,14896.72
1580,256,Seguro,1081.37
1581,256,Imposto Importação,11107.18
1582,256,ICMS,14564.71
1583,256,Armazenagem,1708.41
1584,256,Despachante,3523.46
1585,257,Frete Internacional,49333.57
1586,257,Seguro,2654.77
1587,257,Imposto Importação,36452.11
1588,257,ICMS,30993.09
1589,257,Armazenagem,1148.45
1590,257,Despachante,2322.86
1591,258,Frete Internacional,884.16
1592,258,Seguro,532.82
1593,258,Imposto Importação,10187.25
1594,258,ICMS,9331.96
1595,258,Armazenagem,591.36
1596,258,Demurrage,4955.76
1597,258,Despachante,4005.19
1598,259,Frete Internacional,28044.05
1599,259,Seguro,1263.59
1600,259,Imposto Importação,17698.91
1601,259,ICMS,17648.35
1602,259,Armazenagem,2566.74
1603,259,Despachante,4619.57
1604,260,Frete Internacional,148476.02
1605,260,Seguro,6927.76
1606,260,Imposto Importação,191791.11
1607,260,ICMS,164706.98
1608,260,Armazenagem,519.65
1609,260,Despachante,2892.35
1610,261,Frete Internacional,223792.88
1611,261,Seguro,4957.28
1612,261,Imposto Importação,51654.07
1613,261,ICMS,100895.12
1614,261,Armazenagem,1621.1
1615,261,Demurrage,1886.71
1616,261,Despachante,2270.36
1617,262,Frete Internacional,89604.83
1618,262,Seguro,5785.65
1619,262,Imposto Importação,190038.83
1620,262,ICMS,189582.27
1621,262,Armazenagem,2341.38
1622,262,Despachante,3576.66
1623,263,Frete Internacional,19325.62
1624,263,Seguro,14732.13
1625,263,Imposto Importação,282300.62
1626,263,ICMS,208748.46
1627,263,Armazenagem,950.84
1628,263,Despachante,1666.21
1629,264,Frete Internacional,44980.28
1630,264,Seguro,14489.55
1631,264,Imposto Importação,485936.96
1632,264,ICMS,428152.57
1633,264,Armazenagem,3392.0
1634,264,Despachante,4531.91
1635,265,Frete Internacional,15241.16
1636,265,Seguro,1445.84
1637,265,Imposto Importação,13090.93
1638,265,ICMS,19856.84
1639,265,Armazenagem,3418.72
1640,265,Demurrage,4917.56
1641,265,Despachante,2753.21
1642,266,Frete Internacional,32199.7
1643,266,Seguro,13266.27
1644,266,Imposto Importação,254853.35
1645,266,ICMS,235776.42
1646,266,Armazenagem,4007.49
1647,266,Despachante,3995.94
1648,267,Frete Internacional,7381.36
1649,267,Seguro,5695.49
1650,267,Imposto Importação,64104.12
1651,267,ICMS,70963.63
1652,267,Armazenagem,1637.8
1653,267,Despachante,3658.95
1660,269,Frete Internacional,127055.45
1661,269,Seguro,7706.42
1662,269,Imposto Importação,276975.11
1663,269,ICMS,238193.94
1664,269,Armazenagem,3302.5
1665,269,Despachante,4683.63
1672,271,Frete Internacional,18668.62
1673,271,Seguro,5455.68
1674,271,Imposto Importação,59339.67
1675,271,ICMS,100578.93
1676,271,Armazenagem,2486.23
1677,271,Demurrage,1499.61
1678,271,Despachante,4687.99
1691,274,Frete Internacional,51035.55
1692,274,Seguro,4194.6
1693,274,Imposto Importação,47914.64
1694,274,ICMS,51952.58
1695,274,Armazenagem,1147.82
1696,274,Despachante,2981.49
1697,275,Frete Internacional,261429.89
1698,275,Seguro,12663.99
1699,275,Imposto Importação,125857.67
1700,275,ICMS,234958.76
1701,275,Armazenagem,4355.98
1702,275,Despachante,4303.07
1703,276,Frete Internacional,17866.07
1704,276,Seguro,3483.3
1705,276,Imposto Importação,56909.58
1706,276,ICMS,81846.78
1707,276,Armazenagem,3100.38
1708,276,Despachante,2432.61
1715,278,Frete Internacional,121053.49
1716,278,Seguro,4887.58
1717,278,Imposto Importação,77388.0
1718,278,ICMS,127917.31
1719,278,Armazenagem,6197.88
1720,278,Despachante,3883.09
1734,281,Frete Internacional,8685.51
1735,281,Seguro,1486.75
1736,281,Imposto Importação,32685.84
1737,281,ICMS,31332.76
1738,281,Armazenagem,2719.77
1739,281,Despachante,4070.13
1746,283,Frete Internacional,826.34
1747,283,Seguro,90.89
1748,283,Imposto Importação,816.51
1749,283,ICMS,1166.45
1750,283,Armazenagem,2565.12
1751,283,Despachante,3060.67
1752,284,Frete Internacional,4206555.8
1753,284,Seguro,195692.49
1754,284,Imposto Importação,2795498.96
1755,284,ICMS,2694252.94
1756,284,Armazenagem,932.89
1757,284,Despachante,6119.26
1758,285,Frete Internacional,97265.79
1759,285,Seguro,2301.33
1760,285,Imposto Importação,30890.31
1761,285,ICMS,36589.78
1762,285,Armazenagem,2311.85
1763,285,Despachante,2863.01
1764,286,Frete Internacional,53747.19
1765,286,Seguro,14770.45
1766,286,Imposto Importação,273059.31
1767,286,ICMS,548482.24
1768,286,Armazenagem,1944.48
1769,286,Despachante,2191.97
1770,287,Frete Internacional,15061.77
1771,287,Seguro,1865.84
1772,287,Imposto Importação,18105.49
1773,287,ICMS,29084.87
1774,287,Armazenagem,599.16
1775,287,Despachante,1854.21
1776,288,Frete Internacional,15479.3
1777,288,Seguro,1752.18
1778,288,Imposto Importação,26126.16
1779,288,ICMS,31007.66
1780,288,Armazenagem,2217.94
1781,288,Despachante,1306.86
1782,289,Frete Internacional,36689.6
1783,289,Seguro,2130.44
1784,289,Imposto Importação,54726.84
1785,289,ICMS,84434.41
1786,289,Armazenagem,3988.67
1787,289,Despachante,2649.29
1788,290,Frete Internacional,1829.36
1789,290,Seguro,165.12
1790,290,Imposto Importação,1930.13
1791,290,ICMS,1966.72
1792,290,Armazenagem,2249.9
1793,290,Despachante,4163.5
1794,291,Frete Internacional,86128.54
1795,291,Seguro,5846.26
1796,291,Imposto Importação,96270.93
1797,291,ICMS,114378.17
1798,291,Armazenagem,4946.86
1799,291,Despachante,1710.16
1800,292,Frete Internacional,180828.15
1801,292,Seguro,11842.42
1802,292,Imposto Importação,214865.06
1803,292,ICMS,227272.37
1804,292,Armazenagem,1821.33
1805,292,Despachante,3918.35
1806,293,Frete Internacional,57004.56
1807,293,Seguro,7416.85
1808,293,Imposto Importação,253628.9
1809,293,ICMS,269407.66
1810,293,Armazenagem,997.29
1811,293,Despachante,1270.73
1812,294,Frete Internacional,36909.79
1813,294,Seguro,10809.79
1814,294,Imposto Importação,180814.62
1815,294,ICMS,219678.79
1816,294,Armazenagem,771.78
1817,294,Despachante,3926.23
1824,296,Frete Internacional,72513.5
1825,296,Seguro,9381.32
1826,296,Imposto Importação,331425.33
1827,296,ICMS,324598.95
1828,296,Armazenagem,3731.33
1829,296,Despachante,4188.47
1830,297,Frete Internacional,172258.98
1831,297,Seguro,15664.64
1832,297,Imposto Importação,174537.41
1833,297,ICMS,214221.4
1834,297,Armazenagem,4458.79
1835,297,Despachante,3532.9
1842,299,Frete Internacional,6796.23
1843,299,Seguro,2147.86
1844,299,Imposto Importação,27989.37
1845,299,ICMS,40478.25
1846,299,Armazenagem,1646.62
1847,299,Demurrage,4255.22
1848,299,Despachante,2158.23
1855,301,Frete Internacional,62879.46
1856,301,Seguro,5061.99
1857,301,Imposto Importação,110693.13
1858,301,ICMS,105027.4
1859,301,Armazenagem,2284.27
1860,301,Demurrage,5922.71
1861,301,Despachante,4479.86
1862,302,Frete Internacional,92451.11
1863,302,Seguro,3358.27
1864,302,Imposto Importação,89552.74
1865,302,ICMS,71988.11
1866,302,Armazenagem,605.23
1867,302,Despachante,3056.06
1868,303,Frete Internacional,11177.96
1869,303,Seguro,740.93
1870,303,Imposto Importação,8952.63
1871,303,ICMS,11156.27
1872,303,Armazenagem,719.69
1873,303,Demurrage,1940.18
1874,303,Despachante,3595.29
1881,305,Frete Internacional,223770.61
1882,305,Seguro,6583.42
1883,305,Imposto Importação,181464.05
1884,305,ICMS,184748.1
1885,305,Armazenagem,4179.37
1886,305,Despachante,5701.57
1893,307,Frete Internacional,50042.21
1894,307,Seguro,1562.98
1895,307,Imposto Importação,33965.82
1896,307,ICMS,30481.32
1897,307,Armazenagem,2532.87
1898,307,Despachante,4265.04
1905,309,Frete Internacional,13427.77
1906,309,Seguro,442.07
1907,309,Imposto Importação,9138.98
1908,309,ICMS,11336.86
1909,309,Armazenagem,4176.53
1910,309,Despachante,3932.05
1911,310,Frete Internacional,43918.6
1912,310,Seguro,1891.59
1913,310,Imposto Importação,46551.3
1914,310,ICMS,77984.81
1915,310,Armazenagem,1538.0
1916,310,Demurrage,4215.01
1917,310,Despachante,2903.79
1918,311,Frete Internacional,239210.19
1919,311,Seguro,7092.89
1920,311,Imposto Importação,119563.27
1921,311,ICMS,94311.11
1922,311,Armazenagem,1260.77
1923,311,Despachante,1988.24
1924,312,Frete Internacional,22282.04
1925,312,Seguro,1263.01
1926,312,Imposto Importação,26745.52
1927,312,ICMS,46889.78
1928,312,Armazenagem,3197.36
1929,312,Despachante,4049.27
1930,313,Frete Internacional,946231.14
1931,313,Seguro,38838.58
1932,313,Imposto Importação,990744.41
1933,313,ICMS,678307.2
1934,313,Armazenagem,5107.23
1935,313,Despachante,5974.5
1936,314,Frete Internacional,17755.19
1937,314,Seguro,2271.12
1938,314,Imposto Importação,33645.13
1939,314,ICMS,25905.49
1940,314,Armazenagem,672.54
1941,314,Despachante,3768.18
1942,315,Frete Internacional,1500618.38
1943,315,Seguro,106207.92
1944,315,Imposto Importação,1798435.74
1945,315,ICMS,1495950.06
1946,315,Armazenagem,2877.66
1947,315,Demurrage,7277.03
1948,315,Despachante,4566.09
1949,316,Frete Internacional,136620.87
1950,316,Seguro,4127.12
1951,316,Imposto Importação,123197.23
1952,316,ICMS,106225.62
1953,316,Armazenagem,2732.75
1954,316,Despachante,2558.59
1955,317,Frete Internacional,33175.6
1956,317,Seguro,2905.85
1957,317,Imposto Importação,38004.22
1958,317,ICMS,43541.63
1959,317,Armazenagem,4701.79
1960,317,Despachante,2410.47
1961,318,Frete Internacional,421446.84
1962,318,Seguro,14995.03
1963,318,Imposto Importação,258731.01
1964,318,ICMS,219441.51
1965,318,Armazenagem,1632.16
1966,318,Despachante,2581.43
1967,319,Frete Internacional,200007.92
1968,319,Seguro,8447.69
1969,319,Imposto Importação,211813.79
1970,319,ICMS,167799.9
1971,319,Armazenagem,3468.36
1972,319,Despachante,1863.08
1979,321,Frete Internacional,1320570.53
1980,321,Seguro,75992.07
1981,321,Imposto Importação,1520400.96
1982,321,ICMS,1335887.0
1983,321,Armazenagem,2510.13
1984,321,Demurrage,4931.87
1985,321,Despachante,4041.64
1992,323,Frete Internacional,14864.62
1993,323,Seguro,1443.71
1994,323,Imposto Importação,36639.26
1995,323,ICMS,30430.93
1996,323,Armazenagem,2280.7
1997,323,Despachante,2729.69
1998,324,Frete Internacional,105259.07
1999,324,Seguro,4318.55
2000,324,Imposto Importação,111131.27
2001,324,ICMS,127303.65
2002,324,Armazenagem,3818.79
2003,324,Despachante,3924.08
2016,327,Frete Internacional,447368.4
2017,327,Seguro,21710.73
2018,327,Imposto Importação,527851.3
2019,327,ICMS,451989.03
2020,327,Armazenagem,2744.7
2021,327,Demurrage,6776.42
2022,327,Despachante,1662.64
2036,330,Frete Internacional,3180203.56
2037,330,Seguro,128045.55
2038,330,Imposto Importação,3079801.03
2039,330,ICMS,2680810.19
2040,330,Armazenagem,5384.4
2041,330,Demurrage,2662.58
2042,330,Despachante,4078.96
2055,333,Frete Internacional,308954.92
2056,333,Seguro,21816.0
2057,333,Imposto Importação,462280.53
2058,333,ICMS,382845.94
2059,333,Armazenagem,4288.74
2060,333,Despachante,3419.29
2061,334,Frete Internacional,140123.34
2062,334,Seguro,5067.96
2063,334,Imposto Importação,53347.94
2064,334,ICMS,86673.44
2065,334,Armazenagem,2083.31
2066,334,Despachante,2785.25
2067,335,Frete Internacional,98649.76
2068,335,Seguro,5173.24
2069,335,Imposto Importação,86216.06
2070,335,ICMS,127363.45
2071,335,Armazenagem,861.18
2072,335,Despachante,2140.39
2079,337,Frete Internacional,27800.15
2080,337,Seguro,7100.88
2081,337,Imposto Importação,111984.61
2082,337,ICMS,146900.07
2083,337,Armazenagem,2025.96
2084,337,Despachante,2464.54
2091,339,Frete Internacional,202801.37
2092,339,Seguro,9207.63
2093,339,Imposto Importação,191613.55
2094,339,ICMS,235430.28
2095,339,Armazenagem,3337.43
2096,339,Demurrage,4505.61
2097,339,Despachante,2135.66
2104,341,Frete Internacional,2222.12
2105,341,Seguro,1301.21
2106,341,Imposto Importação,23622.64
2107,341,ICMS,20637.83
2108,341,Armazenagem,1673.27
2109,341,Despachante,2550.16
2110,342,Frete Internacional,11906.24
2111,342,Seguro,3405.47
2112,342,Imposto Importação,55918.37
2113,342,ICMS,50798.29
2114,342,Armazenagem,2239.63
2115,342,Despachante,1380.01
2128,345,Frete Internacional,547599.81
2129,345,Seguro,14109.77
2130,345,Imposto Importação,243142.94
2131,345,ICMS,167572.57
2132,345,Armazenagem,1535.13
2133,345,Despachante,3289.4
2134,346,Frete Internacional,43914.17
2135,346,Seguro,14230.11
2136,346,Imposto Importação,224941.21
2137,346,ICMS,221403.82
2138,346,Armazenagem,1237.3
2139,346,Despachante,3722.15
2140,347,Frete Internacional,9337.15
2141,347,Seguro,5760.07
2142,347,Imposto Importação,96441.51
2143,347,ICMS,125687.26
2144,347,Armazenagem,1415.61
2145,347,Demurrage,5802.51
2146,347,Despachante,3630.96
2147,348,Frete Internacional,5893.13
2148,348,Seguro,2186.42
2149,348,Imposto Importação,40190.69
2150,348,ICMS,54779.43
2151,348,Armazenagem,4353.12
2152,348,Despachante,2741.46
2153,349,Frete Internacional,16183.63
2154,349,Seguro,742.69
2155,349,Imposto Importação,10642.66
2156,349,ICMS,11202.53
2157,349,Armazenagem,5332.85
2158,349,Despachante,3385.87
2159,350,Frete Internacional,2579.99
2160,350,Seguro,1065.68
2161,350,Imposto Importação,32491.07
2162,350,ICMS,24795.79
2163,350,Armazenagem,1990.04
2164,350,Despachante,3012.1
2177,353,Frete Internacional,10885.43
2178,353,Seguro,100.87
2179,353,Imposto Importação,2838.28
2180,353,ICMS,3307.57
2181,353,Armazenagem,3414.53
2182,353,Despachante,1623.74
2183,354,Frete Internacional,308847.87
2184,354,Seguro,6724.55
2185,354,Imposto Importação,177071.7
2186,354,ICMS,128391.31
2187,354,Armazenagem,1552.49
2188,354,Despachante,4123.16
2189,355,Frete Internacional,703377.68
2190,355,Seguro,37414.5
2191,355,Imposto Importação,723474.28
2192,355,ICMS,468303.01
2193,355,Armazenagem,2615.05
2194,355,Despachante,3935.0
2201,357,Frete Internacional,76878.41
2202,357,Seguro,8687.62
2203,357,Imposto Importação,115151.12
2204,357,ICMS,104718.85
2205,357,Armazenagem,1558.91
2206,357,Despachante,2315.15
2207,358,Frete Internacional,78302.97
2208,358,Seguro,9480.67
2209,358,Imposto Importação,190669.93
2210,358,ICMS,168331.16
2211,358,Armazenagem,4014.6
2212,358,Despachante,3908.72
2213,359,Frete Internacional,2793666.74
2214,359,Seguro,89913.58
2215,359,Imposto Importação,3309185.29
2216,359,ICMS,2993993.39
2217,359,Armazenagem,1722.01
2218,359,Despachante,3547.95
2237,363,Frete Internacional,88919.15
2238,363,Seguro,15422.57
2239,363,Imposto Importação,285532.11
2240,363,ICMS,252238.14
2241,363,Armazenagem,622.82
2242,363,Despachante,3198.32
2243,364,Frete Internacional,125445.66
2244,364,Seguro,4255.15
2245,364,Imposto Importação,70472.53
2246,364,ICMS,117927.11
2247,364,Armazenagem,5035.3
2248,364,Despachante,1844.44
2249,365,Frete Internacional,108040.72
2250,365,Seguro,7488.32
2251,365,Imposto Importação,106940.72
2252,365,ICMS,114022.53
2253,365,Armazenagem,666.81
2254,365,Despachante,3487.23
2267,368,Frete Internacional,596614.94
2268,368,Seguro,48118.51
2269,368,Imposto Importação,687479.84
2270,368,ICMS,790021.91
2271,368,Armazenagem,2085.36
2272,368,Despachante,2231.78
2273,369,Frete Internacional,648649.42
2274,369,Seguro,18792.6
2275,369,Imposto Importação,212484.87
2276,369,ICMS,228046.96
2277,369,Armazenagem,1516.41
2278,369,Despachante,4639.84
2285,371,Frete Internacional,62732.59
2286,371,Seguro,3327.03
2287,371,Imposto Importação,95384.08
2288,371,ICMS,88775.3
2289,371,Armazenagem,562.28
2290,371,Despachante,3920.35
2291,372,Frete Internacional,2572.5
2292,372,Seguro,707.62
2293,372,Imposto Importação,8237.09
2294,372,ICMS,11779.26
2295,372,Armazenagem,1088.33
2296,372,Despachante,3008.42
2297,373,Frete Internacional,40064.07
2298,373,Seguro,2366.53
2299,373,Imposto Importação,36217.95
2300,373,ICMS,36216.53
2301,373,Armazenagem,4157.39
2302,373,Despachante,4304.0
2303,374,Frete Internacional,131220.0
2304,374,Seguro,4010.5
2305,374,Imposto Importação,142668.01
2306,374,ICMS,123556.28
2307,374,Armazenagem,1115.53
2308,374,Despachante,3031.87
2316,376,Frete Internacional,54504.78
2317,376,Seguro,42238.41
2318,376,Imposto Importação,652128.59
2319,376,ICMS,708307.25
2320,376,Armazenagem,2025.35
2321,376,Despachante,2164.08
2322,377,Frete Internacional,123001.79
2323,377,Seguro,9899.58
2324,377,Imposto Importação,146678.53
2325,377,ICMS,144541.1
2326,377,Armazenagem,1150.94
2327,377,Despachante,3244.85
2334,379,Frete Internacional,150929.17
2335,379,Seguro,9504.52
2336,379,Imposto Importação,220561.9
2337,379,ICMS,168226.65
2338,379,Armazenagem,2558.74
2339,379,Demurrage,4962.13
2340,379,Despachante,4526.84
2341,380,Frete Internacional,34472.34
2342,380,Seguro,2332.98
2343,380,Imposto Importação,83546.48
2344,380,ICMS,56760.47
2345,380,Armazenagem,1420.08
2346,380,Despachante,1258.6
2347,381,Frete Internacional,17899.64
2348,381,Seguro,4125.67
2349,381,Imposto Importação,76882.12
2350,381,ICMS,73855.42
2351,381,Armazenagem,4140.16
2352,381,Despachante,3472.96
2353,382,Frete Internacional,71338.26
2354,382,Seguro,5310.24
2355,382,Imposto Importação,110562.97
2356,382,ICMS,93378.1
2357,382,Armazenagem,2044.94
2358,382,Demurrage,1402.0
2359,382,Despachante,2263.7
2360,383,Frete Internacional,201282.48
2361,383,Seguro,8304.02
2362,383,Imposto Importação,91766.82
2363,383,ICMS,140098.37
2364,383,Armazenagem,1440.93
2365,383,Despachante,4542.8
2372,385,Frete Internacional,30055.2
2373,385,Seguro,1671.34
2374,385,Imposto Importação,24182.14
2375,385,ICMS,20287.52
2376,385,Armazenagem,2605.98
2377,385,Despachante,4315.12
2397,389,Frete Internacional,1315081.17
2398,389,Seguro,14919.89
2399,389,Imposto Importação,573178.58
2400,389,ICMS,636036.97
2401,389,Armazenagem,2544.54
2402,389,Demurrage,1450.13
2403,389,Despachante,5494.59
2411,391,Frete Internacional,3283.03
2412,391,Seguro,311.4
2413,391,Imposto Importação,4170.6
2414,391,ICMS,4630.56
2415,391,Armazenagem,560.18
2416,391,Despachante,3936.75
2417,392,Frete Internacional,60620.5
2418,392,Seguro,5385.6
2419,392,Imposto Importação,74050.93
2420,392,ICMS,82493.25
2421,392,Armazenagem,2637.18
2422,392,Despachante,3438.59
2423,393,Frete Internacional,89314.35
2424,393,Seguro,53515.88
2425,393,Imposto Importação,1052671.71
2426,393,ICMS,916625.08
2427,393,Armazenagem,2659.74
2428,393,Despachante,3072.14
2429,394,Frete Internacional,157347.69
2430,394,Seguro,7023.15
2431,394,Imposto Importação,203739.31
2432,394,ICMS,228488.27
2433,394,Armazenagem,3063.35
2434,394,Despachante,1461.53
2435,395,Frete Internacional,8135.9
2436,395,Seguro,7766.15
2437,395,Imposto Importação,97945.25
2438,395,ICMS,105642.82
2439,395,Armazenagem,3875.57
2440,395,Despachante,4428.45
2441,396,Frete Internacional,60033.38
2442,396,Seguro,3034.88
2443,396,Imposto Importação,32984.01
2444,396,ICMS,61197.89
2445,396,Armazenagem,1030.8
2446,396,Despachante,3950.4
2447,397,Frete Internacional,18093.6
2448,397,Seguro,2202.35
2449,397,Imposto Importação,31773.21
2450,397,ICMS,31551.13
2451,397,Armazenagem,3824.15
2452,397,Despachante,1252.89
2453,398,Frete Internacional,451086.55
2454,398,Seguro,34512.9
2455,398,Imposto Importação,330538.25
2456,398,ICMS,723389.67
2457,398,Armazenagem,4089.29
2458,398,Despachante,1701.12
2465,400,Frete Internacional,662394.48
2466,400,Seguro,11626.64
2467,400,Imposto Importação,119839.94
2468,400,ICMS,171038.82
2469,400,Armazenagem,4362.74
2470,400,Despachante,2011.96
2471,401,Frete Internacional,161486.74
2472,401,Seguro,15147.86
2473,401,Imposto Importação,207353.49
2474,401,ICMS,194088.12
2475,401,Armazenagem,2934.21
2476,401,Despachante,4583.88
2483,403,Frete Internacional,179629.93
2484,403,Seguro,15897.39
2485,403,Imposto Importação,272709.8
2486,403,ICMS,195403.45
2487,403,Armazenagem,3425.65
2488,403,Despachante,1674.81
2489,404,Frete Internacional,33362.42
2490,404,Seguro,6511.96
2491,404,Imposto Importação,110798.23
2492,404,ICMS,143419.69
2493,404,Armazenagem,3840.03
2494,404,Despachante,4006.21
2501,406,Frete Internacional,687.64
2502,406,Seguro,644.11
2503,406,Imposto Importação,5714.37
2504,406,ICMS,9390.28
2505,406,Armazenagem,4201.36
2506,406,Despachante,2676.03
2507,407,Frete Internacional,8863.64
2508,407,Seguro,178.58
2509,407,Imposto Importação,2451.31
2510,407,ICMS,2982.0
2511,407,Armazenagem,3890.47
2512,407,Despachante,1839.45
2513,408,Frete Internacional,9046.09
2514,408,Seguro,5152.25
2515,408,Imposto Importação,72528.27
2516,408,ICMS,99198.35
2517,408,Armazenagem,3650.19
2518,408,Demurrage,1440.51
2519,408,Despachante,3072.61
2532,411,Frete Internacional,278485.18
2533,411,Seguro,29312.17
2534,411,Imposto Importação,634724.35
2535,411,ICMS,696632.11
2536,411,Armazenagem,4295.17
2537,411,Demurrage,4935.4
2538,411,Despachante,4709.01
2539,412,Frete Internacional,9011.99
2540,412,Seguro,3422.0
2541,412,Imposto Importação,59302.85
2542,412,ICMS,40282.11
2543,412,Armazenagem,3765.13
2544,412,Demurrage,2138.69
2545,412,Despachante,1491.13
2565,416,Frete Internacional,880.55
2566,416,Seguro,491.37
2567,416,Imposto Importação,4540.83
2568,416,ICMS,7218.76
2569,416,Armazenagem,2373.3
2570,416,Despachante,3263.1
2571,417,Frete Internacional,704367.33
2572,417,Seguro,24887.46
2573,417,Imposto Importação,326673.36
2574,417,ICMS,461887.73
2575,417,Armazenagem,6489.3
2576,417,Despachante,3494.8
2577,418,Frete Internacional,14556.73
2578,418,Seguro,5313.93
2579,418,Imposto Importação,79728.75
2580,418,ICMS,68675.68
2581,418,Armazenagem,1065.0
2582,418,Despachante,4097.18
2583,419,Frete Internacional,6340.22
2584,419,Seguro,236.66
2585,419,Imposto Importação,9555.58
2586,419,ICMS,8302.39
2587,419,Armazenagem,782.89
2588,419,Despachante,1363.45
2601,422,Frete Internacional,3511782.21
2602,422,Seguro,141086.65
2603,422,Imposto Importação,3887688.45
2604,422,ICMS,3907862.47
2605,422,Armazenagem,1592.03
2606,422,Despachante,1340.1
2607,423,Frete Internacional,141440.48
2608,423,Seguro,12254.46
2609,423,Imposto Importação,321824.64
2610,423,ICMS,396077.52
2611,423,Armazenagem,4485.82
2612,423,Despachante,4551.42
