id_custo,id_processo,tipo_custo,valor_brl
1601,259,ICMS,17648.35
1602,259,Armazenagem,2566.74
1603,259,Despachante,4619.57
1604,260,Frete Internacional,148476.02
1605,260,Seguro,6927.76
1606,260,Imposto Importação,191791.11
1607,260,ICMS,164706.98
1608,260,Armazenagem,519.65
1609,260,Despachante,2892.35
1610,261,Frete Internacional,223792.88
1611,261,Seguro,4957.28
1612,261,Imposto Importação,51654.07
1613,261,ICMS,100895.12
1614,261,Armazenagem,1621.1
1615,261,Demurrage,1886.71
1616,261,Despachante,2270.36
1617,262,Frete Internacional,89604.83
1618,262,Seguro,5785.65
1619,262,Imposto Importação,190038.83
1620,262,ICMS,189582.27
1621,262,Armazenagem,2341.38
1622,262,Despachante,3576.66
1623,263,Frete Internacional,19325.62
1624,263,Seguro,14732.13
1625,263,Imposto Importação,282300.62
1626,263,ICMS,208748.46
1627,263,Armazenagem,950.84
1628,263,Despachante,1666.21
1629,264,Frete Internacional,44980.28
1630,264,Seguro,14489.55
1631,264,Imposto Importação,485936.96
1632,264,ICMS,428152.57
1633,264,Armazenagem,3392.0
1634,264,Despachante,4531.91
1635,265,Frete Internacional,15241.16
1636,265,Seguro,1445.84
1637,265,Imposto Importação,13090.93
1638,265,ICMS,19856.84
1639,265,Armazenagem,3418.72
1640,265,Demurrage,4917.56
1641,265,Despachante,2753.21
1642,266,Frete Internacional,32199.7
1643,266,Seguro,13266.27
1644,266,Imposto Importação,254853.35
1645,266,ICMS,235776.42
1646,266,Armazenagem,4007.49
1647,266,Despachante,3995.94
1648,267,Frete Internacional,7381.36
1649,267,Seguro,5695.49
1650,267,Imposto Importação,64104.12
1651,267,ICMS,70963.63
1652,267,Armazenagem,1637.8
1653,267,Despachante,3658.95
1654,268,Frete Internacional,193860.12
1655,268,Seguro,3224.87
1656,268,Imposto Importação,75799.41
1657,268,ICMS,75840.85
1658,268,Armazenagem,3159.69
1659,268,Despachante,1740.46
1660,269,Frete Internacional,127055.45
1661,269,Seguro,7706.42
1662,269,Imposto Importação,276975.11
1663,269,ICMS,238193.94
1664,269,Armazenagem,3302.5
1665,269,Despachante,4683.63
1666,270,Frete Internacional,1013.79
1667,270,Seguro,343.31
1668,270,Imposto Importação,2816.49
1669,270,ICMS,5270.44
1670,270,Armazenagem,3120.63
1671,270,Despachante,1972.63
1672,271,Frete Internacional,18668.62
1673,271,Seguro,5455.68
1674,271,Imposto Importação,59339.67
1675,271,ICMS,100578.93
1676,271,Armazenagem,2486.23
1677,271,Demurrage,1499.61
1678,271,Despachante,4687.99
1679,272,Frete Internacional,262755.55
1680,272,Seguro,12361.54
1681,272,Imposto Importação,260759.8
1682,272,ICMS,282035.91
1683,272,Armazenagem,2709.83
1684,272,Despachante,2996.5
1685,273,Frete Internacional,1737.0
1686,273,Seguro,93.68
1687,273,Imposto Importação,1369.05
1688,273,ICMS,2902.58
1689,273,Armazenagem,4052.41
1690,273,Despachante,1292.32
1691,274,Frete Internacional,51035.55
1692,274,Seguro,4194.6
1693,274,Imposto Importação,47914.64
1694,274,ICMS,51952.58
1695,274,Armazenagem,1147.82
1696,274,Despachante,2981.49
1697,275,Frete Internacional,261429.89
1698,275,Seguro,12663.99
1699,275,Imposto Importação,125857.67
1700,275,ICMS,234958.76
1701,275,Armazenagem,4355.98
1702,275,Despachante,4303.07
1703,276,Frete Internacional,17866.07
1704,276,Seguro,3483.3
1705,276,Imposto Importação,56909.58
1706,276,ICMS,81846.78
1707,276,Armazenagem,3100.38
1708,276,Despachante,2432.61
1709,277,Frete Internacional,30148.44
1710,277,Seguro,4067.42
1711,277,Imposto Importação,66842.88
1712,277,ICMS,60034.85
1713,277,Armazenagem,3068.16
1714,277,Despachante,3757.19
1715,278,Frete Internacional,121053.49
1716,278,Seguro,4887.58
1717,278,Imposto Importação,77388.0
1718,278,ICMS,127917.31
1719,278,Armazenagem,6197.88
1720,278,Despachante,3883.09
1721,279,Frete Internacional,83225.0
1722,279,Seguro,5700.2
1723,279,Imposto Importação,77656.15
1724,279,ICMS,108508.23
1725,279,Armazenagem,1733.04
1726,279,Demurrage,3988.25
1727,279,Despachante,3637.45
1728,280,Frete Internacional,53682.3
1729,280,Seguro,9375.65
1730,280,Imposto Importação,176095.85
1731,280,ICMS,175193.38
1732,280,Armazenagem,1484.39
1733,280,Despachante,1583.13
1734,281,Frete Internacional,8685.51
1735,281,Seguro,1486.75
1736,281,Imposto Importação,32685.84
1737,281,ICMS,31332.76
1738,281,Armazenagem,2719.77
1739,281,Despachante,4070.13
1740,282,Frete Internacional,158377.64
1741,282,Seguro,26846.4
1742,282,Imposto Importação,518244.3
1743,282,ICMS,1088147.53
1744,282,Armazenagem,3670.12
1745,282,Despachante,1561.36
1746,283,Frete Internacional,826.34
1747,283,Seguro,90.89
1748,283,Imposto Importação,816.51
1749,283,ICMS,1166.45
1750,283,Armazenagem,2565.12
1751,283,Despachante,3060.67
1752,284,Frete Internacional,4206555.8
1753,284,Seguro,195692.49
1754,284,Imposto Importação,2795498.96
1755,284,ICMS,2694252.94
1756,284,Armazenagem,932.89
1757,284,Despachante,6119.26
1758,285,Frete Internacional,97265.79
1759,285,Seguro,2301.33
1760,285,Imposto Importação,30890.31
1761,285,ICMS,36589.78
1762,285,Armazenagem,2311.85
1763,285,Despachante,2863.01
1764,286,Frete Internacional,53747.19
1765,286,Seguro,14770.45
1766,286,Imposto Importação,273059.31
1767,286,ICMS,548482.24
1768,286,Armazenagem,1944.48
1769,286,Despachante,2191.97
1770,287,Frete Internacional,15061.77
1771,287,Seguro,1865.84
1772,287,Imposto Importação,18105.49
1773,287,ICMS,29084.87
1774,287,Armazenagem,599.16
1775,287,Despachante,1854.21
1776,288,Frete Internacional,15479.3
1777,288,Seguro,1752.18
1778,288,Imposto Importação,26126.16
1779,288,ICMS,31007.66
1780,288,Armazenagem,2217.94
1781,288,Despachante,1306.86
1782,289,Frete Internacional,36689.6
1783,289,Seguro,2130.44
1784,289,Imposto Importação,54726.84
1785,289,ICMS,84434.41
1786,289,Armazenagem,3988.67
1787,289,Despachante,2649.29
1788,290,Frete Internacional,1829.36
1789,290,Seguro,165.12
1790,290,Imposto Importação,1930.13
1791,290,ICMS,1966.72
1792,290,Armazenagem,2249.9
1793,290,Despachante,4163.5
1794,291,Frete Internacional,86128.54
1795,291,Seguro,5846.26
1796,291,Imposto Importação,96270.93
1797,291,ICMS,114378.17
1798,291,Armazenagem,4946.86
1799,291,Despachante,1710.16
1800,292,Frete Internacional,180828.15
1801,292,Seguro,11842.42
1802,292,Imposto Importação,214865.06
1803,292,ICMS,227272.37
1804,292,Armazenagem,1821.33
1805,292,Despachante,3918.35
1806,293,Frete Internacional,57004.56
1807,293,Seguro,7416.85
1808,293,Imposto Importação,253628.9
1809,293,ICMS,269407.66
1810,293,Armazenagem,997.29
1811,293,Despachante,1270.73
1812,294,Frete Internacional,36909.79
1813,294,Seguro,10809.79
1814,294,Imposto Importação,180814.62
1815,294,ICMS,219678.79
1816,294,Armazenagem,771.78
1817,294,Despachante,3926.23
1818,295,Frete Internacional,23796.23
1819,295,Seguro,1673.92
1820,295,Imposto Importação,20783.29
1821,295,ICMS,22232.68
1822,295,Armazenagem,1497.16
1823,295,Despachante,1436.8
1824,296,Frete Internacional,72513.5
1825,296,Seguro,9381.32
1826,296,Imposto Importação,331425.33
1827,296,ICMS,324598.95
1828,296,Armazenagem,3731.33
1829,296,Despachante,4188.47
1830,297,Frete Internacional,172258.98
1831,297,Seguro,15664.64
1832,297,Imposto Importação,174537.41
1833,297,ICMS,214221.4
1834,297,Armazenagem,4458.79
1835,297,Despachante,3532.9
1836,298,Frete Internacional,38479.0
1837,298,Seguro,21029.85
1838,298,Imposto Importação,391105.68
1839,298,ICMS,407021.11
1840,298,Armazenagem,2028.88
1841,298,Despachante,2253.42
1842,299,Frete Internacional,6796.23
1843,299,Seguro,2147.86
1844,299,Imposto Importação,27989.37
1845,299,ICMS,40478.25
1846,299,Armazenagem,1646.62
1847,299,Demurrage,4255.22
1848,299,Despachante,2158.23
1849,300,Frete Internacional,67451.34
1850,300,Seguro,2538.22
1851,300,Imposto Importação,55850.27
1852,300,ICMS,61639.89
1853,300,Armazenagem,5171.81
1854,300,Despachante,4694.34
1855,301,Frete Internacional,62879.46
1856,301,Seguro,5061.99
1857,301,Imposto Importação,110693.13
1858,301,ICMS,105027.4
1859,301,Armazenagem,2284.27
1860,301,Demurrage,5922.71
1861,301,Despachante,4479.86
1862,302,Frete Internacional,92451.11
1863,302,Seguro,3358.27
1864,302,Imposto Importação,89552.74
1865,302,ICMS,71988.11
1866,302,Armazenagem,605.23
1867,302,Despachante,3056.06
1868,303,Frete Internacional,11177.96
1869,303,Seguro,740.93
1870,303,Imposto Importação,8952.63
1871,303,ICMS,11156.27
1872,303,Armazenagem,719.69
1873,303,Demurrage,1940.18
1874,303,Despachante,3595.29
1875,304,Frete Internacional,10303.91
1876,304,Seguro,9926.06
1877,304,Imposto Importação,147884.01
1878,304,ICMS,119676.97
1879,304,Armazenagem,4223.56
1880,304,Despachante,4597.37
1881,305,Frete Internacional,223770.61
1882,305,Seguro,6583.42
1883,305,Imposto Importação,181464.05
1884,305,ICMS,184748.1
1885,305,Armazenagem,4179.37
1886,305,Despachante,5701.57
1887,306,Frete Internacional,47363.49
1888,306,Seguro,10760.83
1889,306,Imposto Importação,138388.25
1890,306,ICMS,179687.6
1891,306,Armazenagem,4404.05
1892,306,Despachante,3831.44
1893,307,Frete Internacional,50042.21
1894,307,Seguro,1562.98
1895,307,Imposto Importação,33965.82
1896,307,ICMS,30481.32
1897,307,Armazenagem,2532.87
1898,307,Despachante,4265.04
1899,308,Frete Internacional,129663.77
1900,308,Seguro,10762.5
1901,308,Imposto Importação,176444.79
1902,308,ICMS,130234.83
1903,308,Armazenagem,1052.96
1904,308,Despachante,2824.65
1905,309,Frete Internacional,13427.77
1906,309,Seguro,442.07
1907,309,Imposto Importação,9138.98
1908,309,ICMS,11336.86
1909,309,Armazenagem,4176.53
1910,309,Despachante,3932.05
1911,310,Frete Internacional,43918.6
1912,310,Seguro,1891.59
1913,310,Imposto Importação,46551.3
1914,310,ICMS,77984.81
1915,310,Armazenagem,1538.0
1916,310,Demurrage,4215.01
1917,310,Despachante,2903.79
1918,311,Frete Internacional,239210.19
1919,311,Seguro,7092.89
1920,311,Imposto Importação,119563.27
1921,311,ICMS,94311.11
1922,311,Armazenagem,1260.77
1923,311,Despachante,1988.24
1924,312,Frete Internacional,22282.04
1925,312,Seguro,1263.01
1926,312,Imposto Importação,26745.52
1927,312,ICMS,46889.78
1928,312,Armazenagem,3197.36
1929,312,Despachante,4049.27
1930,313,Frete Internacional,946231.14
1931,313,Seguro,38838.58
1932,313,Imposto Importação,990744.41
1933,313,ICMS,678307.2
1934,313,Armazenagem,5107.23
1935,313,Despachante,5974.5
1936,314,Frete Internacional,17755.19
1937,314,Seguro,2271.12
1938,314,Imposto Importação,33645.13
1939,314,ICMS,25905.49
1940,314,Armazenagem,672.54
1941,314,Despachante,3768.18
1942,315,Frete Internacional,1500618.38
1943,315,Seguro,106207.92
1944,315,Imposto Importação,1798435.74
1945,315,ICMS,1495950.06
1946,315,Armazenagem,2877.66
1947,315,Demurrage,7277.03
1948,315,Despachante,4566.09
1949,316,Frete Internacional,136620.87
1950,316,Seguro,4127.12
1951,316,Imposto Importação,123197.23
1952,316,ICMS,106225.62
1953,316,Armazenagem,2732.75
1954,316,Despachante,2558.59
1955,317,Frete Internacional,33175.6
1956,317,Seguro,2905.85
1957,317,Imposto Importação,38004.22
1958,317,ICMS,43541.63
1959,317,Armazenagem,4701.79
1960,317,Despachante,2410.47
1961,318,Frete Internacional,421446.84
1962,318,Seguro,14995.03
1963,318,Imposto Importação,258731.01
1964,318,ICMS,219441.51
1965,318,Armazenagem,1632.16
1966,318,Despachante,2581.43
1967,319,Frete Internacional,200007.92
1968,319,Seguro,8447.69
1969,319,Imposto Importação,211813.79
1970,319,ICMS,167799.9
1971,319,Armazenagem,3468.36
1972,319,Despachante,1863.08
1973,320,Frete Internacional,38886.15
1974,320,Seguro,5416.35
1975,320,Imposto Importação,58885.32
1976,320,ICMS,82036.84
1977,320,Armazenagem,4424.91
1978,320,Despachante,3936.18
1979,321,Frete Internacional,1320570.53
1980,321,Seguro,75992.07
1981,321,Imposto Importação,1520400.96
1982,321,ICMS,1335887.0
1983,321,Armazenagem,2510.13
1984,321,Demurrage,4931.87
1985,321,Despachante,4041.64
1986,322,Frete Internacional,248449.58
1987,322,Seguro,26445.55
1988,322,Imposto Importação,459849.08
1989,322,ICMS,479607.78
1990,322,Armazenagem,2956.32
1991,322,Despachante,1694.85
1992,323,Frete Internacional,14864.62
1993,323,Seguro,1443.71
1994,323,Imposto Importação,36639.26
1995,323,ICMS,30430.93
1996,323,Armazenagem,2280.7
1997,323,Despachante,2729.69
1998,324,Frete Internacional,105259.07
1999,324,Seguro,4318.55
2000,324,Imposto Importação,111131.27
2001,324,ICMS,127303.65
2002,324,Armazenagem,3818.79
2003,324,Despachante,3924.08
2004,325,Frete Internacional,664694.95
2005,325,Seguro,38659.58
2006,325,Imposto Importação,961472.47
2007,325,ICMS,878781.02
2008,325,Armazenagem,3759.45
2009,325,Despachante,4343.28
2010,326,Frete Internacional,16370.96
2011,326,Seguro,679.5
2012,326,Imposto Importação,14753.47
2013,326,ICMS,22798.15
2014,326,Armazenagem,4077.77
2015,326,Despachante,4731.65
2016,327,Frete Internacional,447368.4
2017,327,Seguro,21710.73
2018,327,Imposto Importação,527851.3
2019,327,ICMS,451989.03
2020,327,Armazenagem,2744.7
2021,327,Demurrage,6776.42
2022,327,Despachante,1662.64
2023,328,Frete Internacional,477.46
2024,328,Seguro,358.92
2025,328,Imposto Importação,3617.81
2026,328,ICMS,4406.24
2027,328,Armazenagem,1078.58
2028,328,Demurrage,1501.0
2029,328,Despachante,2344.38
2030,329,Frete Internacional,51494.95
2031,329,Seguro,9317.33
2032,329,Imposto Importação,192694.5
2033,329,ICMS,204449.61
2034,329,Armazenagem,2768.88
2035,329,Despachante,1427.45
2036,330,Frete Internacional,3180203.56
2037,330,Seguro,128045.55
2038,330,Imposto Importação,3079801.03
2039,330,ICMS,2680810.19
2040,330,Armazenagem,5384.4
2041,330,Demurrage,2662.58
2042,330,Despachante,4078.96
2043,331,Frete Internacional,22432.72
2044,331,Seguro,6225.15
2045,331,Imposto Importação,100223.43
2046,331,ICMS,122099.16
2047,331,Armazenagem,3417.94
2048,331,Despachante,2862.21
2049,332,Frete Internacional,191731.13
2050,332,Seguro,3141.28
2051,332,Imposto Importação,58911.88
2052,332,ICMS,89631.32
2053,332,Armazenagem,2567.89
2054,332,Despachante,4034.2
2055,333,Frete Internacional,308954.92
2056,333,Seguro,21816.0
2057,333,Imposto Importação,462280.53
2058,333,ICMS,382845.94
2059,333,Armazenagem,4288.74
2060,333,Despachante,3419.29
2061,334,Frete Internacional,140123.34
2062,334,Seguro,5067.96
2063,334,Imposto Importação,53347.94
2064,334,ICMS,86673.44
2065,334,Armazenagem,2083.31
2066,334,Despachante,2785.25
2067,335,Frete Internacional,98649.76
2068,335,Seguro,5173.24
2069,335,Imposto Importação,86216.06
2070,335,ICMS,127363.45
2071,335,Armazenagem,861.18
2072,335,Despachante,2140.39
2073,336,Frete Internacional,17265.57
2074,336,Seguro,1882.97
2075,336,Imposto Importação,18928.13
2076,336,ICMS,31822.72
2077,336,Armazenagem,3389.53
2078,336,Despachante,1410.92
2079,337,Frete Internacional,27800.15
2080,337,Seguro,7100.88
2081,337,Imposto Importação,111984.61
2082,337,ICMS,146900.07
2083,337,Armazenagem,2025.96
2084,337,Despachante,2464.54
2085,338,Frete Internacional,10016.99
2086,338,Seguro,1367.27
2087,338,Imposto Importação,47831.41
2088,338,ICMS,36542.03
2089,338,Armazenagem,3830.1
2090,338,Despachante,3976.65
2091,339,Frete Internacional,202801.37
2092,339,Seguro,9207.63
2093,339,Imposto Importação,191613.55
2094,339,ICMS,235430.28
2095,339,Armazenagem,3337.43
2096,339,Demurrage,4505.61
2097,339,Despachante,2135.66
2098,340,Frete Internacional,53418.06
2099,340,Seguro,2645.28
2100,340,Imposto Importação,82253.54
2101,340,ICMS,73144.27
2102,340,Armazenagem,2876.47
2103,340,Despachante,2284.08
2104,341,Frete Internacional,2222.12
2105,341,Seguro,1301.21
2106,341,Imposto Importação,23622.64
2107,341,ICMS,20637.83
2108,341,Armazenagem,1673.27
2109,341,Despachante,2550.16
2110,342,Frete Internacional,11906.24
2111,342,Seguro,3405.47
2112,342,Imposto Importação,55918.37
2113,342,ICMS,50798.29
2114,342,Armazenagem,2239.63
2115,342,Despachante,1380.01
2116,343,Frete Internacional,44928.2
2117,343,Seguro,8134.42
2118,343,Imposto Importação,109030.81
2119,343,ICMS,223378.19
2120,343,Armazenagem,1742.97
2121,343,Despachante,2511.08
2122,344,Frete Internacional,269025.22
2123,344,Seguro,15001.25
2124,344,Imposto Importação,417700.4
2125,344,ICMS,344421.35
2126,344,Armazenagem,3630.07
2127,344,Despachante,2348.16
2128,345,Frete Internacional,547599.81
2129,345,Seguro,14109.77
2130,345,Imposto Importação,243142.94
2131,345,ICMS,167572.57
2132,345,Armazenagem,1535.13
2133,345,Despachante,3289.4
2134,346,Frete Internacional,43914.17
2135,346,Seguro,14230.11
2136,346,Imposto Importação,224941.21
2137,346,ICMS,221403.82
2138,346,Armazenagem,1237.3
2139,346,Despachante,3722.15
2140,347,Frete Internacional,9337.15
2141,347,Seguro,5760.07
2142,347,Imposto Importação,96441.51
2143,347,ICMS,125687.26
2144,347,Armazenagem,1415.61
2145,347,Demurrage,5802.51
2146,347,Despachante,3630.96
2147,348,Frete Internacional,5893.13
2148,348,Seguro,2186.42
2149,348,Imposto Importação,40190.69
2150,348,ICMS,54779.43
2151,348,Armazenagem,4353.12
2152,348,Despachante,2741.46
2153,349,Frete Internacional,16183.63
2154,349,Seguro,742.69
2155,349,Imposto Importação,10642.66
2156,349,ICMS,11202.53
2157,349,Armazenagem,5332.85
2158,349,Despachante,3385.87
2159,350,Frete Internacional,2579.99
2160,350,Seguro,1065.68
2161,350,Imposto Importação,32491.07
2162,350,ICMS,24795.79
2163,350,Armazenagem,1990.04
2164,350,Despachante,3012.1
2165,351,Frete Internacional,153959.32
2166,351,Seguro,9323.1
2167,351,Imposto Importação,160189.6
2168,351,ICMS,161595.13
2169,351,Armazenagem,739.87
2170,351,Despachante,4725.94
2171,352,Frete Internacional,23033.81
2172,352,Seguro,2934.38
2173,352,Imposto Importação,53425.57
2174,352,ICMS,54107.7
2175,352,Armazenagem,3343.87
2176,352,Despachante,1660.27
2177,353,Frete Internacional,10885.43
2178,353,Seguro,100.87
2179,353,Imposto Importação,2838.28
2180,353,ICMS,3307.57
2181,353,Armazenagem,3414.53
2182,353,Despachante,1623.74
2183,354,Frete Internacional,308847.87
2184,354,Seguro,6724.55
2185,354,Imposto Importação,177071.7
2186,354,ICMS,128391.31
2187,354,Armazenagem,1552.49
2188,354,Despachante,4123.16
2189,355,Frete Internacional,703377.68
2190,355,Seguro,37414.5
2191,355,Imposto Importação,723474.28
2192,355,ICMS,468303.01
2193,355,Armazenagem,2615.05
2194,355,Despachante,3935.0
2195,356,Frete Internacional,48890.81
2196,356,Seguro,1034.51
2197,356,Imposto Importação,21580.08
2198,356,ICMS,27590.89
2199,356,Armazenagem,2043.48
2200,356,Despachante,1373.14
2201,357,Frete Internacional,76878.41
2202,357,Seguro,8687.62
2203,357,Imposto Importação,115151.12
2204,357,ICMS,104718.85
2205,357,Armazenagem,1558.91
2206,357,Despachante,2315.15
2207,358,Frete Internacional,78302.97
2208,358,Seguro,9480.67
2209,358,Imposto Importação,190669.93
2210,358,ICMS,168331.16
2211,358,Armazenagem,4014.6
2212,358,Despachante,3908.72
2213,359,Frete Internacional,2793666.74
2214,359,Seguro,89913.58
2215,359,Imposto Importação,3309185.29
2216,359,ICMS,2993993.39
2217,359,Armazenagem,1722.01
2218,359,Despachante,3547.95
2219,360,Frete Internacional,33764.17
2220,360,Seguro,2002.64
2221,360,Imposto Importação,40174.78
2222,360,ICMS,66999.86
2223,360,Armazenagem,945.61
2224,360,Despachante,1754.99
2225,361,Frete Internacional,117989.06
2226,361,Seguro,7641.45
2227,361,Imposto Importação,173776.72
2228,361,ICMS,158166.85
2229,361,Armazenagem,3445.92
2230,361,Despachante,3655.82
2231,362,Frete Internacional,236079.59
2232,362,Seguro,22657.45
2233,362,Imposto Importação,194145.39
2234,362,ICMS,314957.28
2235,362,Armazenagem,3594.21
2236,362,Despachante,2074.43
2237,363,Frete Internacional,88919.15
2238,363,Seguro,15422.57
2239,363,Imposto Importação,285532.11
2240,363,ICMS,252238.14
2241,363,Armazenagem,622.82
2242,363,Despachante,3198.32
2243,364,Frete Internacional,125445.66
2244,364,Seguro,4255.15
2245,364,Imposto Importação,70472.53
2246,364,ICMS,117927.11
2247,364,Armazenagem,5035.3
2248,364,Despachante,1844.44
2249,365,Frete Internacional,108040.72
2250,365,Seguro,7488.32
2251,365,Imposto Importação,106940.72
2252,365,ICMS,114022.53
2253,365,Armazenagem,666.81
2254,365,Despachante,3487.23
2255,366,Frete Internacional,344794.44
2256,366,Seguro,24802.85
2257,366,Imposto Importação,489677.22
2258,366,ICMS,374019.34
2259,366,Armazenagem,5065.12
2260,366,Despachante,2237.79
2261,367,Frete Internacional,40794.12
2262,367,Seguro,2165.5
2263,367,Imposto Importação,67439.22
2264,367,ICMS,64148.89
2265,367,Armazenagem,547.26
2266,367,Despachante,4307.6
2267,368,Frete Internacional,596614.94
2268,368,Seguro,48118.51
2269,368,Imposto Importação,687479.84
2270,368,ICMS,790021.91
2271,368,Armazenagem,2085.36
2272,368,Despachante,2231.78
2273,369,Frete Internacional,648649.42
2274,369,Seguro,18792.6
2275,369,Imposto Importação,212484.87
2276,369,ICMS,228046.96
2277,369,Armazenagem,1516.41
2278,369,Despachante,4639.84
2279,370,Frete Internacional,8080.74
2280,370,Seguro,740.85
2281,370,Imposto Importação,17882.59
2282,370,ICMS,13241.14
2283,370,Armazenagem,2640.32
2284,370,Despachante,1437.45
2285,371,Frete Internacional,62732.59
2286,371,Seguro,3327.03
2287,371,Imposto Importação,95384.08
2288,371,ICMS,88775.3
2289,371,Armazenagem,562.28
2290,371,Despachante,3920.35
2291,372,Frete Internacional,2572.5
2292,372,Seguro,707.62
2293,372,Imposto Importação,8237.09
2294,372,ICMS,11779.26
2295,372,Armazenagem,1088.33
2296,372,Despachante,3008.42
2297,373,Frete Internacional,40064.07
2298,373,Seguro,2366.53
2299,373,Imposto Importação,36217.95
2300,373,ICMS,36216.53
2301,373,Armazenagem,4157.39
2302,373,Despachante,4304.0
2303,374,Frete Internacional,131220.0
2304,374,Seguro,4010.5
2305,374,Imposto Importação,142668.01
2306,374,ICMS,123556.28
2307,374,Armazenagem,1115.53
2308,374,Despachante,3031.87
2309,375,Frete Internacional,239390.06
2310,375,Seguro,11401.24
2311,375,Imposto Importação,309694.51
2312,375,ICMS,307292.76
2313,375,Armazenagem,2297.66
2314,375,Demurrage,3513.26
2315,375,Despachante,1331.15
2316,376,Frete Internacional,54504.78
2317,376,Seguro,42238.41
2318,376,Imposto Importação,652128.59
2319,376,ICMS,708307.25
2320,376,Armazenagem,2025.35
2321,376,Despachante,2164.08
2322,377,Frete Internacional,123001.79
2323,377,Seguro,9899.58
2324,377,Imposto Importação,146678.53
2325,377,ICMS,144541.1
2326,377,Armazenagem,1150.94
2327,377,Despachante,3244.85
2328,378,Frete Internacional,7258.31
2329,378,Seguro,6543.45
2330,378,Imposto Importação,109871.19
2331,378,ICMS,88440.18
2332,378,Armazenagem,2499.88
2333,378,Despachante,4140.88
2334,379,Frete Internacional,150929.17
2335,379,Seguro,9504.52
2336,379,Imposto Importação,220561.9
2337,379,ICMS,168226.65
2338,379,Armazenagem,2558.74
2339,379,Demurrage,4962.13
2340,379,Despachante,4526.84
2341,380,Frete Internacional,34472.34
2342,380,Seguro,2332.98
2343,380,Imposto Importação,83546.48
2344,380,ICMS,56760.47
2345,380,Armazenagem,1420.08
2346,380,Despachante,1258.6
2347,381,Frete Internacional,17899.64
2348,381,Seguro,4125.67
2349,381,Imposto Importação,76882.12
2350,381,ICMS,73855.42
2351,381,Armazenagem,4140.16
2352,381,Despachante,3472.96
2353,382,Frete Internacional,71338.26
2354,382,Seguro,5310.24
2355,382,Imposto Importação,110562.97
2356,382,ICMS,93378.1
2357,382,Armazenagem,2044.94
2358,382,Demurrage,1402.0
2359,382,Despachante,2263.7
2360,383,Frete Internacional,201282.48
2361,383,Seguro,8304.02
2362,383,Imposto Importação,91766.82
2363,383,ICMS,140098.37
2364,383,Armazenagem,1440.93
2365,383,Despachante,4542.8
2366,384,Frete Internacional,286525.2
2367,384,Seguro,31671.72
2368,384,Imposto Importação,312949.67
2369,384,ICMS,522541.26
2370,384,Armazenagem,689.46
2371,384,Despachante,2716.1
2372,385,Frete Internacional,30055.2
2373,385,Seguro,1671.34
2374,385,Imposto Importação,24182.14
2375,385,ICMS,20287.52
2376,385,Armazenagem,2605.98
2377,385,Despachante,4315.12
2378,386,Frete Internacional,365451.46
2379,386,Seguro,18561.32
2380,386,Imposto Importação,151399.64
2381,386,ICMS,237237.01
2382,386,Armazenagem,5388.57
2383,386,Demurrage,6814.17
2384,386,Despachante,3452.02
2385,387,Frete Internacional,29681.94
2386,387,Seguro,4769.18
2387,387,Imposto Importação,121872.85
2388,387,ICMS,121008.06
2389,387,Armazenagem,4309.99
2390,387,Despachante,2775.13
2391,388,Frete Internacional,42744.97
2392,388,Seguro,2693.4
2393,388,Imposto Importação,105422.03
2394,388,ICMS,94710.88
2395,388,Armazenagem,4389.78
2396,388,Despachante,2719.49
2397,389,Frete Internacional,1315081.17
2398,389,Seguro,14919.89
2399,389,Imposto Importação,573178.58
2400,389,ICMS,636036.97
2401,389,Armazenagem,2544.54
2402,389,Demurrage,1450.13
2403,389,Despachante,5494.59
2404,390,Frete Internacional,9239.18
2405,390,Seguro,384.17
2406,390,Imposto Importação,7543.97
2407,390,ICMS,11161.66
2408,390,Armazenagem,2666.62
2409,390,Demurrage,5221.65
2410,390,Despachante,4520.62
2411,391,Frete Internacional,3283.03
2412,391,Seguro,311.4
2413,391,Imposto Importação,4170.6
2414,391,ICMS,4630.56
2415,391,Armazenagem,560.18
2416,391,Despachante,3936.75
2417,392,Frete Internacional,60620.5
2418,392,Seguro,5385.6
2419,392,Imposto Importação,74050.93
2420,392,ICMS,82493.25
2421,392,Armazenagem,2637.18
2422,392,Despachante,3438.59
2423,393,Frete Internacional,89314.35
2424,393,Seguro,53515.88
2425,393,Imposto Importação,1052671.71
2426,393,ICMS,916625.08
2427,393,Armazenagem,2659.74
2428,393,Despachante,3072.14
2429,394,Frete Internacional,157347.69
2430,394,Seguro,7023.15
2431,394,Imposto Importação,203739.31
2432,394,ICMS,228488.27
2433,394,Armazenagem,3063.35
2434,394,Despachante,1461.53
2435,395,Frete Internacional,8135.9
2436,395,Seguro,7766.15
2437,395,Imposto Importação,97945.25
2438,395,ICMS,105642.82
2439,395,Armazenagem,3875.57
2440,395,Despachante,4428.45
2441,396,Frete Internacional,60033.38
2442,396,Seguro,3034.88
2443,396,Imposto Importação,32984.01
2444,396,ICMS,61197.89
2445,396,Armazenagem,1030.8
2446,396,Despachante,3950.4
2447,397,Frete Internacional,18093.6
2448,397,Seguro,2202.35
2449,397,Imposto Importação,31773.21
2450,397,ICMS,31551.13
2451,397,Armazenagem,3824.15
2452,397,Despachante,1252.89
2453,398,Frete Internacional,451086.55
2454,398,Seguro,34512.9
2455,398,Imposto Importação,330538.25
2456,398,ICMS,723389.67
2457,398,Armazenagem,4089.29
